id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
829019253790027517,Bed and breakfast in Asheville · 1 bedroom · 1 bed · 1 private bath,332301121,Tiffany,,28801,35.6148518,-82.541826,Private room,256,1,0,,,7,296,0,
829023341444650203,Bed and breakfast in Asheville · 1 bedroom · 1 bed · 1 private bath,332301121,Tiffany,,28801,35.6148518,-82.541826,Private room,256,1,0,,,7,328,0,
829029948129374021,Bed and breakfast in Asheville · 1 bedroom · 2 beds · 1 private bath,332301121,Tiffany,,28801,35.6148518,-82.541826,Private room,278,1,0,,,7,322,0,
829202459815400479,Home in Asheville · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,215105213,Andrey And Inna,,28806,35.61176,-82.65003,Entire home/apt,328,2,6,2023-06-12,2.65,2,347,6,
829645357777631847,Rental unit in Asheville · ★4.80 · 1 bedroom · 2 beds · 1 bath,280722569,Brandon,,28806,35.59094800970016,-82.62830257415771,Entire home/apt,88,1,15,2023-06-03,5.70,7,353,15,
829737607287146165,Rental unit in Asheville · ★4.79 · 2 bedrooms · 2 beds · 1 bath,136927522,George,,28805,35.59316,-82.49699,Entire home/apt,81,1,14,2023-06-15,4.20,2,339,14,
830456448676584755,Home in Asheville · 2 bedrooms · 3 beds · 1 private bath,2787621,Anoek,,28806,35.60314,-82.62867,Private room,75,1,0,,,1,85,0,
831041036434467143,Home in Woodfin · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,501955959,Liz And Dylan,,28804,35.63505,-82.58498,Entire home/apt,168,2,10,2023-06-11,3.26,1,276,10,
831250943446647268,Home in Asheville · ★4.72 · 1 bedroom · 1 bed · 1 bath,502020451,Jon,,28801,35.60527,-82.55608,Entire home/apt,104,2,18,2023-06-17,5.00,1,324,18,
831404997185459379,Rental unit in Asheville · 1 bedroom · 2 beds · 1 bath,502051300,Andrew,,28803,35.57784,-82.53423,Entire home/apt,115,2,2,2023-05-29,1.40,1,315,2,
831443447835778403,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,443139360,Vacasa North Carolina,,28805,35.6112,-82.48206,Entire home/apt,131,2,5,2023-05-14,2.05,34,365,5,
831978562322702951,Home in Asheville · 2 bedrooms · 2 beds · 1 bath,10603047,Greybeard,,28801,35.60114,-82.55741,Entire home/apt,87,28,1,2023-04-29,0.59,14,15,1,
831980203296811461,Home in Asheville · 2 bedrooms · 2 beds · 1 bath,10603047,Greybeard,,28801,35.60111,-82.55951,Entire home/apt,87,28,0,,,14,49,0,
832549009932340081,Cabin in Arden · ★5.0 · 1 bedroom · 2 beds · 1 bath,477251437,Asheville River Cabins,,28704,35.4913164,-82.5711907,Entire home/apt,220,1,3,2023-05-29,0.98,13,328,3,
833324159319056224,Townhouse in Asheville · 3 bedrooms · 5 beds · 3 baths,303909632,Pure Carolina,,28803,35.55504,-82.4854,Entire home/apt,173,1,1,2023-06-04,1,8,340,1,
833324213633922772,Townhouse in Asheville · 3 bedrooms · 5 beds · 3 baths,303909632,Pure Carolina,,28803,35.55671,-82.48523,Entire home/apt,163,1,1,2023-05-28,1,8,354,1,
833521811498733186,Cabin in Buncombe County · 2 bedrooms · 4 beds · 2 baths,3997221,Cathy,,28805,35.63873878999464,-82.46141697259598,Entire home/apt,249,2,0,,,1,274,0,
833975902820133508,Guesthouse in Asheville · ★4.60 · 1 bedroom · 3 beds · 1 bath,443139360,Vacasa North Carolina,,28801,35.61866,-82.54844,Entire home/apt,213,2,5,2023-05-16,2.68,34,362,5,
834122978954783552,Rental unit in Asheville · ★4.80 · 2 bedrooms · 2 beds · 1 bath,443139360,Vacasa North Carolina,,28801,35.60779,-82.54509,Entire home/apt,171,2,5,2023-06-11,1.63,34,365,5,
834188475826652543,Home in Asheville · ★5.0 · 4 bedrooms · 4 beds · 2 baths,360754159,Elizabeth,,28806,35.55347,-82.62096,Entire home/apt,329,2,7,2023-06-11,2.28,4,304,7,
835430269422906710,Home in Asheville · ★4.80 · 1 bedroom · 1 bed · 1 private bath,502890961,Marc,,28805,35.61239,-82.52546,Private room,92,2,5,2023-06-12,1.55,3,77,5,
836224189571898631,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 2 baths,452118061,Gavin,,28804,35.64318,-82.51149,Entire home/apt,205,2,4,2023-06-11,1.41,1,346,4,
836257564163931688,Guesthouse in Asheville · ★4.75 · 1 bedroom · 1 bed · 1 bath,428267061,Robert,,28803,35.52729577674814,-82.48126119375229,Entire home/apt,139,2,4,2023-05-28,1.54,2,364,4,
836467932275012094,Home in Asheville · ★4.86 · 4 bedrooms · 6 beds · 3 baths,182768159,Cassie & Jeremy,,28805,35.61827,-82.48085,Entire home/apt,328,2,7,2023-06-11,2.28,2,253,7,
837482409596933334,Home in Asheville · ★New · 2 bedrooms · 3 beds · 2.5 baths,217076253,Joel And Jenny,,28806,35.59131,-82.58971,Entire home/apt,243,2,1,2023-05-10,0.75,1,250,1,
837617435139917268,Home in Asheville · 4 bedrooms · 4 beds · 3 baths,134903005,Carolina Mornings,,28804,35.62605,-82.51824,Entire home/apt,298,1,2,2023-06-08,2,34,323,2,
837831502603860900,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,436577565,Aiden,,28803,35.5578588,-82.4843921,Entire home/apt,374,1,5,2023-04-26,1.47,1,328,5,
838442591755554297,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 2 baths,503565216,Goldie,,28806,35.51313,-82.60912,Entire home/apt,243,2,13,2023-06-11,4.24,1,320,13,
839353043419162021,Home in Asheville · 3 bedrooms · 3 beds · 2 baths,78128762,Sydney,,28805,35.5964732,-82.5189008,Entire home/apt,126,30,0,,,1,165,0,
839701869911797731,Home in Asheville · ★4.88 · 1 bedroom · 1 bed · 1 bath,250740217,Jodi,,28803,35.57971,-82.54455,Entire home/apt,48,1,16,2023-06-15,4.85,1,100,16,
840119666770919275,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,50486229,Jenn,,28806,35.5751,-82.63107,Private room,93,1,19,2023-06-11,5.43,1,60,19,
840154590580808605,Rental unit in Asheville · 1 bedroom · 1 bed · 1 bath,9391284,Violit,,28801,35.5814745,-82.564175,Entire home/apt,220,2,2,2023-04-02,0.65,1,242,2,
840607331908560244,Home in Arden · ★5.0 · 1 bedroom · 1 bed · 1 bath,44036707,Michael,,28704,35.4635818,-82.5745937,Entire home/apt,104,2,4,2023-05-28,1.45,4,307,4,
840712325040919020,Home in Asheville · ★5.0 · 3 bedrooms · 5 beds · 2 baths,94697621,Diane,,28805,35.622213721193134,-82.47752837116396,Entire home/apt,290,2,8,2023-06-11,3.08,1,300,8,
841302116274633964,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,37363896,Arielle,,28806,35.58275,-82.60843,Entire home/apt,120,2,7,2023-06-04,3.23,1,257,7,
841304513878963200,Home in Asheville · 4 bedrooms · 4 beds · 3.5 baths,15049,Alison,,28806,35.5847595,-82.5746539,Entire home/apt,270,10,0,,,1,358,0,
841455744807692982,Home in Asheville · ★4.50 · 2 bedrooms · 2 beds · 1 bath,442004854,Buna,,28806,35.59121,-82.5926,Entire home/apt,116,2,6,2023-05-28,1.88,4,353,6,
841920941761025371,Cabin in Arden · ★4.92 · 1 bedroom · 1 bed · 1 bath,390463853,Brian,,28704,35.47676,-82.56461,Entire home/apt,79,1,12,2023-06-05,4.24,6,0,12,
842651523753576308,Home in Asheville · 1 bedroom · 2 beds · 1 bath,25028735,Keely,,28806,35.5842596,-82.593246,Entire home/apt,150,2,2,2023-05-29,0.94,2,362,2,
843025015795756302,Home in Woodfin · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,492927213,Maureen,,28804,35.63278,-82.5779,Private room,88,2,6,2023-05-29,1.94,2,89,6,
843579221824479246,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,31943484,Dawn,,28806,35.5826,-82.59223,Private room,49,3,8,2023-05-20,2.67,1,49,8,
844068528153943411,Home in Candler · 3 bedrooms · 3 beds · 1 bath,722034,Darlene And Ron,,28715,35.56574,-82.65672,Entire home/apt,200,2,2,2023-04-07,0.73,11,340,2,
844365634518032786,Cabin in Arden · ★4.67 · 2 bedrooms · 3 beds · 1 bath,477251437,Asheville River Cabins,,28704,35.4913197,-82.5715583,Entire home/apt,313,1,3,2023-05-14,1.06,13,318,3,
844788355163254831,Home in Woodfin · 2 bedrooms · 2 beds · 2.5 baths,271296860,Stephanie,,28804,35.626279,-82.5770541,Entire home/apt,138,4,0,,,1,6,0,
844886538694387858,Rental unit in Asheville · 1 bedroom · 1 bed · 1 bath,504894930,Yvonne,,28805,35.57884,-82.50461,Entire home/apt,77,30,1,2023-05-28,1,1,179,1,
846363389102318187,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2 shared baths,184291011,Erik,,28806,35.55269,-82.63501,Private room,61,1,10,2023-06-15,5.45,1,54,10,
846986376815412901,Home in Fletcher · ★5.0 · 3 bedrooms · 5 beds · 3 baths,121681645,Evolve,,28732,35.48113,-82.47394,Entire home/apt,137,2,3,2023-05-07,1.29,43,340,3,
847027036733024770,Rental unit in Woodfin · 1 bedroom · 1 bed · 1 private bath,492169479,Eden,,28804,35.62787,-82.5842,Private room,100,1,1,2023-05-28,1,6,361,1,
847122003938479347,Home in Candler · ★5.0 · 4 bedrooms · 5 beds · 2 baths,505394621,Megan,,28715,35.56349,-82.6532,Entire home/apt,235,3,4,2023-06-04,3.43,1,315,4,
847297156579855046,Rental unit in Asheville · 2 bedrooms · 2 beds · 2 baths,162161772,Dave & Stephanie,,28803,35.5592465,-82.53403519999999,Entire home/apt,89,30,1,2023-03-18,0.32,4,327,1,
848834532537122195,Rental unit in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,405010707,A New,,28801,35.58326,-82.551,Entire home/apt,184,3,3,2023-05-21,1.58,4,347,3,
849321992635002028,Campsite in Asheville · 1 bed · 1 bath,151279507,Bobby And Amanda,,28806,35.61367,-82.60511,Entire home/apt,20,1,0,,,19,45,0,
850666818338598615,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,30376849,Dax,,28803,35.54946,-82.53342,Entire home/apt,109,2,10,2023-06-11,3.85,1,134,10,
851360751521617609,Condo in Asheville · ★4.50 · 3 bedrooms · 3 beds · 3.5 baths,134903005,Carolina Mornings,,28801,35.59485,-82.55464,Entire home/apt,198,1,4,2023-06-12,1.56,34,325,4,
852162004910058932,Rental unit in Asheville · 1 bedroom · 2 beds · 1 bath,62303172,Bruce,,28801,35.61099,-82.55565,Entire home/apt,73,30,0,,,3,302,0,
852191835283299219,Guesthouse in Asheville · ★4.88 · 1 bedroom · 2 beds · 1 bath,506447909,Margaret,,28806,35.5746118,-82.59057198465575,Entire home/apt,87,2,8,2023-05-29,3.38,1,345,8,
852203626491264021,Rental unit in Asheville · 2 bedrooms · 3 beds · 1 bath,121681645,Evolve,,28803,35.54204,-82.48924,Entire home/apt,194,2,1,2023-04-23,0.53,43,294,1,
852334937868654547,Home in Asheville · 3 bedrooms · 4 beds · 2.5 baths,362669280,Whitney,,28804,35.63051,-82.57471,Entire home/apt,100,30,0,,,1,275,0,
852385973981453213,Home in Candler · 3 bedrooms · 3 beds · 2 baths,384261838,Legacy Mountain,,28715,35.55309,-82.65354,Entire home/apt,100,1,0,,,5,136,0,
852729234447441957,Home in Arden · ★4.83 · 3 bedrooms · 3 beds · 2 baths,439891870,Patricia,,28704,35.4765,-82.58584,Entire home/apt,160,1,6,2023-06-11,2.57,1,156,6,
852753902699444231,Cabin in Asheville · ★4.67 · 3 bedrooms · 4 beds · 2.5 baths,134903005,Carolina Mornings,,28805,35.63472,-82.46822,Entire home/apt,89,1,3,2023-06-11,1.53,34,346,3,
852874331956813568,Home in Arden · ★4.88 · 3 bedrooms · 3 beds · 2.5 baths,428757798,Rebecca,,28704,35.45961,-82.50579,Entire home/apt,136,2,8,2023-05-15,3.04,1,187,8,
852986934018677953,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,59527470,Deanna,,28805,35.61882,-82.50506,Private room,54,2,4,2023-06-06,2.14,1,334,4,
853108134570890762,Rental unit in Asheville · 1 bedroom · 1 bed · 1 bath,405010707,A New,,28801,35.58402,-82.5505,Entire home/apt,177,2,0,,,4,110,0,
853531231228833355,Rental unit in Asheville · 1 bedroom · 1 bed · 1 bath,214807534,Chase,,28806,35.57821,-82.62767,Entire home/apt,130,2,2,2023-05-28,1.05,1,46,2,
854269178753370152,Rental unit in Asheville · 2 bedrooms · 2 beds · 1 bath,30486922,Deborah,,28805,35.65334,-82.47728,Entire home/apt,111,2,1,2023-05-18,0.94,1,226,1,
854464602254373850,Home in Asheville · 3 bedrooms · 4 beds · 2 baths,10603047,Greybeard,,28803,35.55213,-82.47323,Entire home/apt,97,1,0,,,14,12,0,
856550832635722499,Home in Fletcher · ★5.0 · 3 bedrooms · 5 beds · 2 baths,433186919,Jennifer,,28732,35.43043,-82.52588,Entire home/apt,106,1,25,2023-06-12,9.74,2,287,25,
856678083000821060,Guesthouse in Asheville · ★5.0 · 1 bedroom · 2 beds · 1 bath,20072395,Mara & Ed,,28806,35.57337,-82.60181,Entire home/apt,79,1,4,2023-05-29,1.90,1,348,4,
856827826416481785,Home in Asheville · ★5.0 · 4 bedrooms · 4 beds · 3 baths,507409428,Christopher,,28806,35.6112504,-82.6386587,Entire home/apt,160,2,5,2023-06-04,3.57,1,333,5,
857164271085722596,Home in Arden · 6 bedrooms · 10 beds · 4 baths,96187307,Yonder,,28704,35.47566,-82.51421,Entire home/apt,404,1,1,2023-05-21,1,51,353,1,
857213180560197699,Home in Asheville · ★4.44 · 1 bedroom · 1 bed · 1 bath,502890961,Marc,,28805,35.61129,-82.52416,Entire home/apt,89,2,9,2023-06-11,3.80,3,81,9,
857213438416779633,Home in Asheville · ★4.88 · 1 bedroom · 2 beds · 2 baths,56408584,Darien,,28801,35.60208,-82.5469,Entire home/apt,201,2,8,2023-06-17,3.75,1,130,8,
857287887558182649,Home in Asheville · 1 bedroom · 1 bed · 1 private bath,14660132,Shane,,28805,35.60213,-82.50572,Private room,100,1,0,,,1,364,0,
857338777793565924,Home in Woodfin · 3 bedrooms · 4 beds · 2.5 baths,2898822,Emily,,28804,35.63043,-82.58354,Entire home/apt,99,5,2,2023-05-30,2,1,0,2,
857427415890334878,Rental unit in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2 baths,297725694,Drew,,28806,35.53657,-82.61874,Entire home/apt,90,1,21,2023-06-16,8.08,9,184,21,
857918213730778256,Home in Asheville · 1 bedroom · 1 bed · 1 bath,14548170,Tamara,,28805,35.582929,-82.4992803,Entire home/apt,66,2,2,2023-06-15,2,1,279,2,
858068027873898251,Cabin in Asheville · 1 bedroom · 1 bed · 1 bath,134903005,Carolina Mornings,,28806,35.59625,-82.65812,Entire home/apt,71,1,0,,,34,356,0,
858068395098620771,Home in Fletcher · ★4.75 · 5 bedrooms · 8 beds · 3 baths,57966968,Julia,,28732,35.45973,-82.47059,Entire home/apt,299,2,4,2023-05-31,1.71,2,326,4,
858646539415178136,Home in Asheville · 4 bedrooms · 5 beds · 2 baths,167186184,Towns,,28805,35.60013,-82.47805,Entire home/apt,172,1,1,2023-05-05,0.67,113,311,1,
858685773045753003,Rental unit in Asheville · ★4.33 · 1 bedroom · 1 bed · 1 bath,443139360,Vacasa North Carolina,,28806,35.57714,-82.64624,Entire home/apt,102,2,3,2023-05-13,1.70,34,365,3,
858702635980096611,Bungalow in Asheville · 2 bedrooms · 2 beds · 2 baths,10603047,Greybeard,,28805,35.58942,-82.53576,Entire home/apt,101,1,1,2023-06-10,1,14,21,1,
858751950790032008,Home in Asheville · 2 bedrooms · 3 beds · 2 baths,443139360,Vacasa North Carolina,,28806,35.57713,-82.64685,Entire home/apt,207,2,0,,,34,365,0,
858751954080247352,Rental unit in Asheville · ★4.0 · 1 bedroom · 2 beds · 1 bath,443139360,Vacasa North Carolina,,28806,35.57589,-82.64742,Entire home/apt,110,2,3,2023-05-03,1.18,34,364,3,
858778017596263853,Condo in Asheville · 1 bedroom · 1 bed · 1 bath,96187307,Yonder,,28801,35.59274,-82.5506,Entire home/apt,176,1,0,,,51,365,0,
858787369223286951,Rental unit in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 bath,297725694,Drew,,28806,35.53474,-82.62047,Entire home/apt,78,1,21,2023-06-14,8.08,9,191,21,
858889058897346588,Home in Asheville · 2 bedrooms · 2 beds · 1 bath,6074062,Melissa,,28806,35.57475,-82.59029,Entire home/apt,125,2,0,,,9,6,0,
858924168933977089,Home in Arden · ★5.0 · 2 bedrooms · 2 beds · 2 baths,240696529,Julie,,28704,35.46509,-82.57614,Entire home/apt,123,1,6,2023-06-15,6,1,224,6,
859272629345608670,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 1 bath,42285223,Alysia,,28806,35.56718,-82.5904,Entire home/apt,125,7,4,2023-06-05,4,1,252,4,
859278740184118442,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 2 baths,37020165,Bright Host,,28804,35.6313305,-82.6065326,Entire home/apt,239,2,6,2023-05-29,2.86,4,276,6,
859477116752256153,Rental unit in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 bath,297725694,Drew,,28806,35.53637,-82.62035,Entire home/apt,73,1,19,2023-06-15,7.31,9,185,19,
860118544528692769,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 3 baths,352405,Molly Rose,,28803,35.54572,-82.51908,Entire home/apt,192,1,19,2023-06-11,8.03,4,137,19,
860214814961263869,Guesthouse in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,24894102,Zoie And Nick,,28805,35.6062663,-82.5008028,Entire home/apt,100,2,6,2023-06-04,2.54,1,151,6,
860248606740825386,Home in Asheville · ★5.0 · 2 bedrooms · 3 beds · 1 bath,142697419,Austin And Claire,,28804,35.61945,-82.51583,Entire home/apt,288,3,10,2023-06-11,6.25,1,308,10,
860376646150436761,Home in Asheville · 4 bedrooms · 5 beds · 3.5 baths,29603611,Isaiah,,28801,35.60191,-82.57138,Entire home/apt,120,30,0,,,2,14,0,
861562729483207247,Home in Asheville · ★New · 1 bedroom · 2 beds · 2 baths,5122480,Mollie,,28801,35.6062417,-82.570998,Entire home/apt,125,30,0,,,1,252,0,
861621337723825671,Home in Fletcher · ★5.0 · 4 bedrooms · 6 beds · 5 baths,92333801,Melissa,,28732,35.4782954,-82.461933,Entire home/apt,466,2,5,2023-06-11,2.46,1,274,5,
861784147951896334,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,508439458,Phillip,,28806,35.57076,-82.63661,Entire home/apt,118,2,5,2023-06-12,2.34,1,255,5,
862364523585347314,Condo in Arden · ★5.0 · 2 bedrooms · 2 beds · 2 baths,390463853,Brian,,28704,35.47473,-82.56713,Entire home/apt,105,1,4,2023-06-04,2.73,6,135,4,
862395904656281056,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,36482855,Lauren,,28806,35.60466,-82.59829,Entire home/apt,99,7,3,2023-06-10,1.38,1,282,3,
863031044490769468,Home in Arden · 2 bedrooms · 3 beds · 2 baths,10603047,Greybeard,,28704,35.44605,-82.5583,Entire home/apt,159,1,0,,,14,74,0,
863654247733503847,Rental unit in Arden · ★5.0 · 1 bedroom · 1 bed · 1 bath,197382876,Elizabeth,,28704,35.46435,-82.5354,Entire home/apt,65,1,17,2023-06-11,7.85,1,164,17,
863668175659514649,Home in Asheville · 5 bedrooms · 10 beds · 3 baths,367251476,Gilbert & Maria,,28806,35.54932,-82.614,Entire home/apt,642,2,2,2023-05-29,2,2,240,2,
863843775999116073,Home in Asheville · 6 bedrooms · 6 beds · 4 baths,345432108,Amanda,,28805,35.60373,-82.48241,Entire home/apt,1000,2,0,,,1,43,0,
864330520311480547,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,218238008,Bernie,,28806,35.58478,-82.57549,Entire home/apt,125,1,7,2023-06-04,3.68,1,147,7,
864375023222487366,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,825420,Kalen,,28806,35.5795184,-82.6279052,Private room,49,1,8,2023-06-16,3.69,1,60,8,
864662791083152036,Rental unit in Asheville · ★4.60 · 1 bedroom · 1 bed · 1 bath,119766721,Nina,,28801,35.59202,-82.55722,Entire home/apt,78,1,10,2023-05-29,4.69,4,312,10,
865225666104756420,Guesthouse in Asheville · ★5.0 · 1 bedroom · 2 beds · 1 bath,115357471,Celine,,28806,35.58636,-82.60644,Entire home/apt,97,2,8,2023-06-11,3.75,1,143,8,
865361508560617025,Home in Biltmore Forest · ★5.0 · 6 bedrooms · 12 beds · 5.5 baths,205592313,Michael & Jill,,28803,35.50879,-82.4974,Entire home/apt,752,1,4,2023-06-09,2.40,1,311,4,
866570797047292576,Home in Asheville · ★New · 1 bedroom · 1 bed · 1.5 baths,509402394,Joan,,28804,35.65191,-82.5749,Entire home/apt,126,29,0,,,1,219,0,
866760195768806468,Home in Asheville · ★New · 4 bedrooms · 4 beds · 2.5 baths,41653391,Michael And Amanda,,28803,35.56702,-82.52531,Entire home/apt,205,30,0,,,4,88,0,
867461248444269363,Home in Asheville · ★New · 1 bedroom · 1 bed · 1 bath,303909632,Pure Carolina,,28803,35.5156,-82.47853,Entire home/apt,123,1,0,,,8,347,0,
867552115152302118,Guesthouse in Asheville · ★New · 1 bedroom · 1 bed · 1 bath,39330682,Ryan,,28806,35.5767641,-82.59719539999999,Entire home/apt,100,1,0,,,1,331,0,
867561174035797384,Camper/RV in Asheville · ★4.86 · 1 bedroom · 1 bed · 1 bath,392734293,Julie,,28803,35.54827,-82.49107,Entire home/apt,129,1,7,2023-05-31,3.62,5,363,7,
867993338712158581,Guesthouse in Arden · ★New · 1 bedroom · 1 bed · 1 bath,509718681,Khawlah,,28704,35.47729,-82.51594,Entire home/apt,93,2,2,2023-06-04,2,1,173,2,
868082230911607347,Home in Asheville · ★New · 7 bedrooms · 8 beds · 5 baths,429973,Veronica,,28806,35.62329,-82.61707,Entire home/apt,760,1,1,2023-05-07,0.70,1,299,1,
868110638120292455,Camper/RV in Asheville · ★New · 1 bedroom · 1 bed · 1 bath,509753142,Kathleen,,28806,35.58614,-82.64075,Entire home/apt,90,2,1,2023-05-29,1,1,176,1,
868699412050432804,Home in Arden · ★5.0 · 2 bedrooms · 2 beds · 2 baths,509872350,Aly,,28704,35.47639,-82.50453,Entire home/apt,161,2,7,2023-06-11,6.18,1,335,7,
